event_id,home_team,away_team,match_date,player_id,player_name,position,shot_id,goalkeeper_id,is_home,shot_type,goal_type,situation,body_part,goal_mouth_location,xg,xgot,minute,added_time,time_seconds,player_x,player_y,player_z,goal_mouth_x,goal_mouth_y,goal_mouth_z,block_x,block_y,block_z
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,1167536,Julimar,ST,7015331,870748,False,miss,,assisted,right-foot,high-right,0.01830898784101,0.0,90,3.0,5542,25.6,35.0,0.0,0.0,43.4,65.3,,,
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,1167536,Julimar,ST,7015316,870748,False,goal,regular,corner,head,low-left,0.1285302489996,0.78696465492249,88,,5242,6.6,58.1,0.0,0.0,54.3,12.0,,,
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,147464,Dudu,ST,7015306,166491,True,save,,fast-break,left-foot,low-centre,0.099481001496315,0.13783441483974,84,,5019,17.0,48.1,0.0,0.0,51.1,0.6,3.1,50.4,0.0
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,559036,Gustavo Scarpa,CM,7015275,166491,True,goal,regular,assisted,left-foot,high-centre,0.019926460459828,0.19939096271992,80,,4794,23.2,59.9,0.0,0.0,51.7,28.5,,,
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,794838,Vitor Hugo,CB,7015270,166491,True,block,,set-piece,left-foot,low-centre,0.14984346926212,0.0,79,,4722,7.1,49.7,0.0,0.0,49.1,19.0,5.3,50.0,0.0
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,2155474,Mamady Cissé,CM,7015273,166491,True,block,,set-piece,right-foot,low-right,0.012122231535614,0.0,79,,4718,22.6,42.5,0.0,0.0,46.2,19.0,12.0,47.8,0.0
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,29735,Luiz Gustavo,CM,7015261,870748,False,miss,,assisted,left-foot,left,0.055264890193939,0.0,74,,4388,21.3,54.3,0.0,0.0,59.5,30.6,,,
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,1167536,Julimar,ST,7015205,870748,False,block,,assisted,right-foot,low-centre,0.033216651529074,0.0,65,,3897,24.7,63.0,0.0,0.0,49.3,19.0,15.7,58.5,0.0
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,29735,Luiz Gustavo,CM,7015204,870748,False,block,,assisted,left-foot,high-left,0.02387061342597,0.0,65,,3843,24.4,37.6,0.0,0.0,52.3,26.4,22.3,38.3,0.0
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,1087079,Lucas Esquivel,CB,7015189,870748,False,save,,assisted,left-foot,low-left,0.013819511979818,0.035301938652992,58,,3461,24.4,25.6,0.0,0.0,52.9,3.2,1.2,48.6,0.0
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,980580,Juan Portilla,CM,7015184,870748,False,save,,regular,right-foot,low-centre,0.065144866704941,0.020048059523106,57,,3403,17.5,53.8,0.0,0.0,50.7,19.6,0.3,50.5,0.0
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,1087079,Lucas Esquivel,CB,7015093,870748,False,block,,assisted,left-foot,low-centre,0.015353715978563,0.0,51,,3007,28.4,26.8,0.0,0.0,48.3,19.0,12.0,41.2,0.0
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,354510,Stiven Mendoza,ST,7014817,870748,False,miss,,corner,left-foot,right,0.062655001878738,0.0,42,,2505,12.1,59.3,0.0,0.0,36.3,5.6,,,
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,978562,Reinier,ST,7014724,166491,True,block,,regular,right-foot,low-left,0.053165923804045,0.0,40,,2373,3.0,64.2,0.0,0.0,53.2,19.0,2.5,61.6,0.0
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,978562,Reinier,ST,7014723,166491,True,block,,regular,right-foot,low-left,0.36493554711342,0.0,40,,2364,9.2,55.5,0.0,0.0,53.6,19.0,3.1,49.5,0.0
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,871273,Tomás Cuello,CM,7014722,166491,True,save,,assisted,left-foot,low-centre,0.14392460882664,0.26550304889679,40,,2361,7.1,43.2,0.0,0.0,51.3,16.5,0.90000000000001,49.8,0.0
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,851150,Renan Lodi,CB,7014720,166491,True,miss,,assisted,left-foot,high-left,0.021778926253319,0.0,39,,2326,10.1,25.0,0.0,0.0,62.0,93.1,,,
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,1199277,Leonardo Derik,CM,7014711,870748,False,block,,assisted,head,low-left,0.015788301825523,0.0,34,,2021,6.8,33.4,0.0,0.0,52.2,19.0,5.0,37.2,0.0
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,925124,Kevin Viveros,ST,7014709,870748,False,block,,assisted,head,low-centre,0.11598619818687,0.0,33,,1969,8.5,52.6,0.0,0.0,51.0,19.0,6.2,51.6,0.0
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,851150,Renan Lodi,CB,7014704,166491,True,save,,assisted,left-foot,low-centre,0.015353715978563,0.01048700325191,33,,1926,30.5,19.0,0.0,0.0,50.3,4.4,1.9,48.6,0.0
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,1170954,Victor Hugo,CM,7014645,166491,True,miss,,corner,left-foot,high,0.020283235237002,0.0,28,,1657,24.7,63.6,0.0,0.0,53.1,72.2,,,
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,871273,Tomás Cuello,CM,7014641,166491,True,block,,assisted,right-foot,low-right,0.017329499125481,0.0,27,,1618,14.2,27.6,0.0,0.0,47.6,19.0,12.5,30.5,0.0
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,34705,Hulk,ST,7014555,166491,True,block,,free-kick,left-foot,low-centre,0.027332548052073,0.0,21,,1207,34.1,42.6,0.0,0.0,50.1,19.0,24.0,44.8,0.0
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,871273,Tomás Cuello,CM,7014540,166491,True,miss,,assisted,right-foot,left,0.013841904699802,0.0,15,,861,27.9,41.5,0.0,0.0,62.7,5.6,,,
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,1170954,Victor Hugo,CM,7014465,166491,True,goal,regular,fast-break,left-foot,low-right,0.11894228309393,0.37440758943558,6,,341,18.4,50.7,0.0,0.0,47.2,10.8,,,
15235503,Atlético Mineiro,Athletico,2026-04-05T20:30:00+00:00,34705,Hulk,ST,7014463,166491,True,block,,fast-break,left-foot,low-centre,0.20747344195843,0.0,6,,339,16.2,54.6,0.0,0.0,49.1,19.0,11.9,53.6,0.0
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,255873,Cauly,CM,7005774,1105835,True,block,,assisted,right-foot,low-right,0.038350664079189,0.0,90,10.0,5958,13.3,31.7,0.0,0.0,46.2,16.7,7.5,39.2,0.0
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,866847,Chico da Costa,ST,7005765,33132,False,block,,throw-in-set-piece,right-foot,low-left,0.04155994951725,0.0,90,8.0,5828,19.5,44.6,0.0,0.0,52.1,5.6,18.2,45.1,0.0
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,377238,Matheus Pereira,CM,7005762,33132,False,block,,free-kick,left-foot,low-left,0.12989689409733,0.0,90,6.0,5739,24.2,45.9,0.0,0.0,53.6,11.1,13.6,47.8,0.0
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,998499,Ferreirinha,CM,7005752,1105835,True,goal,regular,fast-break,right-foot,low-right,0.15658135712147,0.80915623903275,90,1.0,5459,13.6,37.2,0.0,0.0,46.1,9.5,,,
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,998499,Ferreirinha,CM,7005702,1105835,True,miss,,assisted,right-foot,high-left,0.12573504447937,0.0,84,,5034,18.0,45.5,0.0,0.0,57.0,72.2,,,
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,998499,Ferreirinha,CM,7005536,1105835,True,goal,regular,corner,right-foot,high-left,0.20137919485569,0.65830540657043,62,,3674,4.4,40.1,0.0,0.0,52.6,28.5,,,
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,82943,Rafael Tolói,CB,7005537,1105835,True,miss,,corner,head,left,0.068018890917301,0.0,62,,3671,4.8,58.8,0.0,0.0,80.7,9.7,2.2,45.1,0.0
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,998499,Ferreirinha,CM,7005525,1105835,True,block,,set-piece,right-foot,low-right,0.0067503456957638,0.0,56,,3300,13.0,23.6,0.0,0.0,46.9,13.9,11.6,26.0,0.0
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,377238,Matheus Pereira,CM,7005507,33132,False,save,,assisted,head,high-left,0.070614665746689,0.40624892711639,53,,3139,8.4,44.8,0.0,0.0,52.3,29.1,2.0,48.4,0.0
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,981733,Christian,CM,7005474,33132,False,goal,regular,fast-break,right-foot,low-right,0.89995604753494,0.62362211942673,47,,2789,2.4,46.4,0.0,0.0,46.2,19.6,,,
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,1482431,Keny Arroyo,CM,7005476,33132,False,miss,,fast-break,right-foot,left,0.028801927343011,0.0,47,,2788,8.3,71.8,0.0,0.0,84.5,11.1,1.2,46.0,0.0
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,981733,Christian,CM,7005369,33132,False,save,,set-piece,head,low-centre,0.023761617019773,0.081731043756008,45,4.0,2893,8.9,38.3,0.0,0.0,48.6,7.0,1.5,46.6,0.0
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,1112484,Kaiki,CB,7005365,33132,False,save,,set-piece,left-foot,low-centre,0.038132976740599,0.086192570626736,45,2.0,2762,2.4,37.8,0.0,0.0,49.5,5.1,0.90000000000001,44.6,0.0
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,981733,Christian,CM,7019147,33132,False,miss,,set-piece,left-foot,left,0.079222656786442,0.0,45,2.0,2761,8.8,39.9,0.0,0.0,64.5,16.7,1.2,40.6,0.0
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,905453,Marcos Antônio,CM,7005347,1105835,True,miss,,fast-break,right-foot,high-right,0.09481755644083,0.0,43,,2574,14.8,36.4,0.0,0.0,42.0,77.8,,,
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,981733,Christian,CM,7005337,33132,False,miss,,set-piece,head,close-left,0.095332935452461,0.0,40,,2371,1.8,40.6,0.0,0.0,58.2,30.6,,,
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,260077,Lucas Villalba,CB,7005314,33132,False,miss,,assisted,left-foot,high,0.014823472127318,0.0,32,,1910,29.5,31.6,0.0,0.0,48.7,86.1,,,
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,604274,William Furtado,CB,7005263,33132,False,save,,assisted,left-foot,low-right,0.025785025209188,0.13548117876053,27,,1619,19.5,68.9,0.0,0.0,46.3,6.3,1.6,51.6,0.0
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,604274,William Furtado,CB,7005249,33132,False,save,,regular,right-foot,low-right,0.021758140996099,0.17416451871395,23,,1336,21.8,63.6,0.0,0.0,45.8,5.7,1.1,51.4,0.0
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,998499,Ferreirinha,CM,7005228,1105835,True,goal,regular,assisted,right-foot,low-centre,0.5618252158165,0.35549953579903,16,,922,9.4,40.3,0.0,0.0,50.8,2.5,,,
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,1482431,Keny Arroyo,CM,7005224,33132,False,save,,free-kick,left-foot,low-left,0.035820040851831,0.13442538678646,15,,878,26.6,25.9,0.0,0.0,53.8,11.4,1.1,49.8,0.0
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,340519,Jonathan Calleri,ST,7005216,1105835,True,goal,penalty,penalty,right-foot,low-centre,0.7884,0.7620837688446,12,,688,11.5,50.0,0.0,0.0,50.2,7.0,,,
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,340519,Jonathan Calleri,ST,7005176,1105835,True,save,,assisted,head,low-left,0.050460085272789,0.4759347140789,9,,494,10.5,46.8,0.0,0.0,53.3,19.0,1.4,51.1,0.0
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,841128,Artur,CM,7005177,1105835,True,block,,regular,left-foot,low-right,0.070885747671127,0.0,9,,486,14.2,63.2,0.0,0.0,47.6,8.3,11.9,61.4,0.0
15235504,São Paulo,Cruzeiro,2026-04-04T21:30:00+00:00,954888,Kaio Jorge,ST,7005082,33132,False,miss,,assisted,right-foot,right,0.014917494729161,0.0,1,,19,27.5,44.8,0.0,0.0,19.3,16.7,6.4,60.5,0.0
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,33238,Germán Cano,ST,7006741,1092614,False,miss,,assisted,head,close-right,0.023555433377624,0.0,90,6.0,5736,11.3,60.5,0.0,0.0,42.9,15.3,,,
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,958382,Ignácio,CB,7006653,1092614,False,block,,corner,head,low-centre,0.031802374869585,0.0,90,1.0,5452,8.7,58.5,0.0,0.0,50.5,19.0,4.5,54.2,0.0
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,1087399,John Kennedy,ST,7006649,1092614,False,save,,assisted,right-foot,low-centre,0.21277022361755,0.21146647632122,90,1.0,5420,7.4,34.8,0.0,0.0,49.7,1.3,4.2,41.0,0.0
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,33238,Germán Cano,ST,7006620,1092614,False,miss,,assisted,right-foot,high,0.045839164406061,0.0,88,,5247,22.6,64.8,0.0,0.0,49.6,81.9,,,
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,1087399,John Kennedy,ST,7006493,1092614,False,goal,regular,set-piece,head,low-centre,0.6166108250618,0.98451101779938,81,,4823,6.8,45.5,0.0,0.0,50.1,15.8,,,
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,1124329,Tiago Cóser,CB,7006442,17785,True,goal,regular,assisted,right-foot,low-right,0.21473143994808,0.83721750974655,74,,4398,6.0,56.1,0.0,0.0,46.8,12.0,,,
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,44691,Maicon,CB,7006460,17785,True,block,,corner,right-foot,low-right,0.072308145463467,0.0,73,,4358,8.8,53.4,0.0,0.0,46.4,19.0,7.5,53.4,0.0
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,116853,Ganso,CM,7006410,1092614,False,block,,assisted,left-foot,low-left,0.054438982158899,0.0,70,,4179,15.0,70.7,0.0,0.0,54.0,19.0,2.4,49.6,0.0
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,1104068,Hércules,CM,7006430,1092614,False,block,,assisted,right-foot,low-left,0.041518233716488,0.0,69,,4124,21.5,55.4,0.0,0.0,52.6,19.0,16.7,53.8,0.0
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,1104068,Hércules,CM,7006428,1092614,False,block,,assisted,right-foot,low-centre,0.024595391005278,0.0,69,,4119,23.1,39.1,0.0,0.0,50.7,19.0,20.2,40.4,0.0
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,925142,Sebastian Gomez,CM,7006386,17785,True,miss,,corner,left-foot,high,0.028687419369817,0.0,67,,3977,14.5,36.2,0.0,0.0,48.2,84.7,,,
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,981374,Kevin Serna,CM,7006374,1092614,False,block,,corner,right-foot,low-centre,0.027576554566622,0.0,64,,3810,15.8,42.7,0.0,0.0,51.2,19.0,12.8,43.9,0.0
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,1127439,Guilherme Arana,CB,7006371,1092614,False,miss,,corner,left-foot,right,0.011735394597054,0.0,64,,3806,20.3,30.5,0.0,0.0,25.7,13.9,11.1,51.4,0.0
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,1124329,Tiago Cóser,CB,7006307,17785,True,miss,,assisted,right-foot,left,0.015353715978563,0.0,60,,3565,27.1,74.6,0.0,0.0,67.9,2.8,,,
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,1172056,Lucas Ronier,ST,7006286,17785,True,miss,,throw-in-set-piece,right-foot,high,0.096126072108746,0.0,57,,3400,12.8,61.5,0.0,0.0,50.1,86.1,,,
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,1127439,Guilherme Arana,CB,7006211,1092614,False,block,,assisted,left-foot,low-centre,0.031331811100245,0.0,53,,3146,19.5,25.9,0.0,0.0,51.0,19.0,12.3,34.5,0.0
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,789960,Yeferson Soteldo,CM,7006208,1092614,False,save,,regular,right-foot,low-left,0.18364481627941,0.20320369303226,53,,3140,15.7,44.4,0.0,0.0,51.9,18.4,9.9,46.4,0.0
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,931574,Felipe Jonatan,CM,7006175,17785,True,miss,,assisted,left-foot,high-left,0.064543783664703,0.0,47,,2804,7.9,31.6,0.0,0.0,59.7,45.8,,,
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,1482361,João Pedro Chermont,CM,7005920,17785,True,save,,corner,right-foot,low-left,0.014225427992642,0.09668293595314,32,,1867,22.5,56.2,0.0,0.0,51.9,3.2,1.0,50.0,0.0
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,1172056,Lucas Ronier,ST,7005917,17785,True,save,,assisted,right-foot,low-left,0.044391494244337,0.26136574149132,31,,1812,6.0,33.6,0.0,0.0,53.9,1.9,0.90000000000001,46.6,0.0
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,925142,Sebastian Gomez,CM,7005909,17785,True,save,,regular,left-foot,low-left,0.018020495772362,0.030753333121538,30,,1751,26.6,30.7,0.0,0.0,53.2,0.6,1.1,46.6,0.0
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,880204,Jacy Maranhão,CB,7005919,17785,True,block,,assisted,left-foot,low-left,0.024244684726,0.0,29,,1736,24.3,60.5,0.0,0.0,52.3,19.0,18.8,57.6,0.0
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,1127439,Guilherme Arana,CB,7005822,1092614,False,save,,assisted,left-foot,low-right,0.018057938665152,0.099741131067276,16,,931,25.3,25.8,0.0,0.0,45.5,3.8,1.4,49.1,0.0
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,789960,Yeferson Soteldo,CM,7005786,1092614,False,miss,,regular,right-foot,close-right,0.0358348749578,0.0,11,,607,17.4,27.1,0.0,0.0,42.5,12.5,,,
15235507,Coritiba,Fluminense,2026-04-04T23:30:00+00:00,958382,Ignácio,CB,7005778,1092614,False,miss,,corner,head,high-left,0.015369851142168,0.0,7,,398,9.4,35.2,0.0,0.0,60.2,47.2,,,
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,846362,Walter Clar,CB,7014715,982558,True,block,,assisted,left-foot,low-centre,0.070870205760002,0.0,90,10.0,5986,10.4,37.6,0.0,0.0,50.4,19.0,7.5,41.0,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,2083032,David Antunes,CM,7014712,982558,True,miss,,assisted,right-foot,close-high-right,0.047303453087807,0.0,90,9.0,5887,24.0,49.1,0.0,0.0,42.4,55.6,,,
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,1122967,Eduardo Doma,CB,7014710,982558,True,save,,throw-in-set-piece,head,low-centre,0.19092966616154,0.15943701565266,90,8.0,5849,6.0,49.7,0.0,0.0,49.9,14.6,1.1,50.7,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,870329,Marcinho,ST,7014707,982558,True,block,,regular,right-foot,low-centre,0.088723361492157,0.0,90,7.0,5774,14.5,44.4,0.0,0.0,49.9,19.0,7.6,47.1,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,846362,Walter Clar,CB,7014706,982558,True,save,,assisted,head,high-centre,0.030119491741061,0.03821898624301,90,7.0,5769,7.3,36.2,0.0,0.0,51.2,25.3,1.2,46.7,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,1122967,Eduardo Doma,CB,7014699,982558,True,miss,,set-piece,head,left,0.074778124690056,0.0,90,5.0,5687,8.8,47.9,0.0,0.0,60.2,16.7,,,
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,870329,Marcinho,ST,7014654,982558,True,block,,assisted,right-foot,low-left,0.039515759795904,0.0,90,4.0,5629,13.8,41.3,0.0,0.0,52.4,19.0,11.8,42.2,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,795266,Matheuzinho,CM,7014647,108480,False,goal,penalty,penalty,left-foot,low-left,0.7884,0.63816863298416,90,3.0,5550,11.5,50.0,0.0,0.0,52.9,7.0,,,
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,795266,Matheuzinho,CM,7014640,108480,False,block,,throw-in-set-piece,left-foot,low-centre,0.032047472894192,0.0,90,,5385,20.1,54.8,0.0,0.0,50.5,19.0,12.9,53.4,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,992025,Neto Pessoa,ST,7014635,982558,True,goal,regular,assisted,head,low-right,0.075135797262192,0.093079254031181,87,,5203,8.7,47.6,0.0,0.0,47.5,17.7,,,
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,2083032,David Antunes,CM,7014628,982558,True,miss,,corner,right-foot,left,0.015585930086672,0.0,84,,5020,24.3,34.4,0.0,0.0,70.3,4.2,17.7,35.7,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,975319,Camilo,CM,7014626,982558,True,block,,corner,right-foot,low-left,0.042799022048712,0.0,84,,5019,20.0,48.1,0.0,0.0,54.4,19.0,10.5,46.9,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,850475,Jean Carlos,CM,7014548,982558,True,block,,regular,left-foot,low-centre,0.031414449214935,0.0,81,,4848,11.0,32.7,0.0,0.0,50.9,19.0,9.8,34.5,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,1122967,Eduardo Doma,CB,7014525,982558,True,miss,,corner,left-foot,close-high,0.037637986242771,0.0,75,,4476,16.7,69.1,0.0,0.0,54.1,56.9,,,
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,1015935,Ênio,CM,7014483,982558,True,save,,assisted,right-foot,low-right,0.022923005744815,0.082715556025505,75,,4445,9.3,75.0,0.0,0.0,46.9,4.4,1.2,52.3,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,2441013,Anderson Pato,CM,7014526,108480,False,miss,,corner,right-foot,high,0.11592049896717,0.0,74,,4382,4.8,41.4,0.0,0.0,53.9,77.8,,,
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,2441013,Anderson Pato,CM,7014523,108480,False,block,,corner,right-foot,low-centre,0.046242278069258,0.0,74,,4380,9.8,37.6,0.0,0.0,49.8,19.0,4.2,44.8,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,980761,Ramon,CB,7014481,108480,False,save,,assisted,left-foot,low-left,0.0092786019667983,0.042125713080168,73,,4333,20.1,2.8,0.0,0.0,53.9,7.0,1.0,46.4,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,1644830,Renê Sousa,ST,7014476,108480,False,save,,regular,right-foot,low-left,0.019085751846433,0.065454371273518,72,,4295,29.9,47.6,0.0,0.0,53.6,5.1,1.2,49.8,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,846362,Walter Clar,CB,7014457,982558,True,miss,,assisted,head,left,0.1583785712719,0.0,66,,3937,6.7,47.8,0.0,0.0,60.2,23.6,,,
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,2441013,Anderson Pato,CM,7014472,108480,False,save,,regular,right-foot,low-left,0.024060118943453,0.039337504655123,65,,3897,24.1,28.0,0.0,0.0,52.6,3.2,1.5,48.0,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,1465222,João Vitor,CM,7014398,982558,True,save,,assisted,right-foot,high-centre,0.020671881735325,0.033739380538464,60,,3572,28.8,56.6,0.0,0.0,51.3,25.3,1.5,49.8,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,929200,Cacá,CB,7014358,108480,False,save,,set-piece,right-foot,low-left,0.148566365242,0.20092862844467,52,,3099,7.9,39.7,0.0,0.0,52.4,5.7,5.1,42.6,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,1546812,Italo,CM,7014226,982558,True,miss,,assisted,right-foot,left,0.014625589363277,0.0,45,6.0,3040,28.7,28.4,0.0,0.0,61.0,26.4,,,
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,1122967,Eduardo Doma,CB,7014187,982558,True,miss,,corner,head,right,0.1049489825964,0.0,45,2.0,2793,7.3,50.2,0.0,0.0,38.3,4.2,1.8,58.7,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,975319,Camilo,CM,7014170,982558,True,block,,assisted,right-foot,low-centre,0.017564240843058,0.0,44,,2630,28.3,51.4,0.0,0.0,50.4,19.0,23.3,51.1,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,1015935,Ênio,CM,7014165,982558,True,save,,corner,right-foot,high-right,0.011065343394876,0.0683448985219,43,,2525,12.8,73.8,0.0,0.0,47.5,24.1,1.4,53.4,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,980761,Ramon,CB,7014142,108480,False,save,,assisted,right-foot,low-left,0.039720986038446,0.080724112689495,36,,2127,11.9,26.0,0.0,0.0,52.9,4.4,1.2,47.7,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,1650040,Diego Tarzia,CM,7014093,108480,False,miss,,assisted,left-foot,high,0.027998650446534,0.0,30,,1740,27.7,48.5,0.0,0.0,49.4,76.4,,,
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,46620,Yannick Bolasie,ST,7014147,982558,True,miss,,assisted,left-foot,close-right,0.56084603071213,0.0,27,,1571,12.4,57.7,0.0,0.0,42.0,20.8,,,
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,895650,Erick,CM,7014081,108480,False,save,,regular,left-foot,low-left,0.025266936048865,0.047060873359442,26,,1543,25.1,57.0,0.0,0.0,51.9,11.4,1.5,50.9,0.0
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,850475,Jean Carlos,CM,7014079,982558,True,miss,,regular,left-foot,close-right,0.1925735026598,0.0,25,,1495,8.6,58.9,0.0,0.0,42.7,15.3,,,
15235513,Chapecoense,Vitória,2026-04-05T19:00:00+00:00,1546812,Italo,CM,7014080,982558,True,block,,assisted,right-foot,low-centre,0.1698142439127,0.0,25,,1493,13.8,46.8,0.0,0.0,50.9,19.0,9.7,47.5,0.0
